BX004987.1 CRYBA4 0.9994951086931082
BX004987.1 RTF1 0.985007821797829
BX004987.1 CRTAP 0.9555436388235528
BX004987.1 ZBTB5 0.9959631654538391
BX004987.1 SSU72P3 0.9994455182660926
BX004987.1 TMEM215 0.9994366365827495
BX004987.1 FAM126B 0.9968560912498754
BX004987.1 SLC35D2 0.9863263134532594
BX004987.1 RAB35 0.9892643660259265
BX004987.1 GNAQ 0.985272060003536
BX004987.1 RBM12B 0.9927841796434246
BX004987.1 ZBTB47 0.9915627707567729
BX004987.1 GABBR1 0.9976814146365776
BX004987.1 PTH1R 0.9865009062492794
BX004987.1 KCNJ16 0.9662065875191153
BX004987.1 HIST4H4 0.9993283489433376
BX004987.1 ERICH5 0.998130778499914
BX004987.1 CCDC152 0.9982413889401904
BX004987.1 TM4SF5 0.9798077094967413
BX004987.1 MXD1 0.9850961879951482
BX004987.1 ZNF354B 0.996000934084283
BX004987.1 DNAH6 0.9992238085832157
BX004987.1 ANKLE2 0.9868074618750303
BX004987.1 OCLN 0.9912432747254015
BX004987.1 PLA2G7 0.9936000499011695
BX004987.1 ZNF623 0.9987369450600163
BX004987.1 PATE3 0.9847225663621426
BX004987.1 AKAP1 0.9786161015867448
BX004987.1 OR13C9 0.9994455182660926
BX004987.1 PRCP 0.9563251271722565
BX004987.1 OR6N2 0.9994396792823663
BX004987.1 PAIP1 0.9630158040235823
BX004987.1 ST8SIA2 0.9994529797414895
BX004987.1 HIST2H2BF 0.9963418901696778
BX004987.1 ZNF721 0.9914276251141875
BX004987.1 RYR1 0.9535480704600141
BX004987.1 PTGS2 0.9800531988508118
BX004987.1 PDCD2 0.982222673294285
BX004987.1 PIGP 0.9818142786837892
BX004987.1 IL1RN 0.8942841914676238
BX004987.1 USPL1 0.9936455491096591
BX004987.1 AGPAT5 0.9922919530401022
BX004987.1 HSP90B1 0.710961911475908
BX004987.1 BRD2 0.9798363927892715
BX004987.1 ZNF479 0.9995100453213754
BX004987.1 ZNF511 0.9969874437588354
BX004987.1 ZPR1 0.9919799488024529
BX004987.1 TUBGCP4 0.9975598944761753
BX004987.1 STK32A 0.998211563353191
BX004987.1 TUNAR 0.9993907150796543
BX004987.1 SHISA4 0.9911902929761656
BX004987.1 RRAS2 0.9866922654576646
BX004987.1 ZNF141 0.9964933933478599
BX004987.1 DIDO1 0.985757518259888
BX004987.1 DNAJB7 0.9992437164430781
BX004987.1 KDM8 0.9973603423354064
BX004987.1 PAK3 0.9967197219998649
BX004987.1 RNF7 0.9707548858831728
BX004987.1 A4GNT 0.9979545390536011
BX004987.1 CTB-60B18.10 0.9994733103848579
BX004987.1 TP53I11 0.9863079258902309
BX004987.1 F2RL3 0.999132220027091
BX004987.1 C17orf74 0.9977178431899206
BX004987.1 PGP 0.9960811594490238
BX004987.1 C16orf82 0.9758555844459631
BX004987.1 CNN3 0.9254201649430696
BX004987.1 CCDC186 0.9930207275466787
BX004987.1 TDP1 0.9945422761617622
BX004987.1 OR7C2 0.9994455182660926
BX004987.1 SURF4 0.9764760534668155
BX004987.1 CLCN5 0.9948164367620944
BX004987.1 PEX11G 0.9983974743365219
BX004987.1 CCL7 0.9986516170051466
BX004987.1 AK1 0.9033930226470582
BX004987.1 COA7 0.9968764854755098
BX004987.1 DENND6A 0.9938230347893033
BX004987.1 C16orf89 0.9671746900058469
BX004987.1 BPIFA3 0.995908628106757
BX004987.1 B4GAT1 0.9822909430879116
BX004987.1 FSCN2 0.9994746228142982
BX004987.1 GSTA1 0.758900554477118
BX004987.1 LCN6 0.8475598986864235
BX004987.1 BTG3 0.9795300761255449
BX004987.1 INHA 0.9901708486970497
BX004987.1 TJP2 0.9829544483966657
BX004987.1 C1orf159 0.9982773498205145
BX004987.1 MBTD1 0.9946368105538436
BX004987.1 FOXD4L1 0.9994736850307488
BX004987.1 LDOC1 0.989681065938778
BX004987.1 CENPL 0.9982992835598327
BX004987.1 POF1B 0.9856623528046983
BX004987.1 LAMP2 0.9434112116249821
BX004987.1 ALKBH7 0.9738674730682637
BX004987.1 KDM6A 0.9908070560610307
BX004987.1 VIPAS39 0.992982756495472
BX004987.1 USP17L28 0.9994455182660926
BX004987.1 USP17L25 0.9994455182660926
BX004987.1 BMP3 0.9978963335377413
BX004987.1 FAM19A4 0.9985441593890418
BX004987.1 BARHL1 0.9994455182660926
BX004987.1 RFXAP 0.9972156995089878
BX004987.1 RNF170 0.9925532717834971
BX004987.1 ADAM21 0.998906079687398
BX004987.1 RAB33A 0.9972474535403468
BX004987.1 ZCCHC7 0.9936910116886464
BX004987.1 OR10T2 0.9994455182660926
BX004987.1 DNAJC1 0.9885775880949064
BX004987.1 GRIP2 0.9986540329174021
BX004987.1 SCO2 0.9994013291895074
BX004987.1 FGB 0.1886605476717531
BX004987.1 RPS19BP1 0.9828422409876411
BX004987.1 TSPAN15 0.984985740895861
BX004987.1 ACOX3 0.9952681719194428
BX004987.1 PIK3R3 0.9932554328627794
BX004987.1 ZNF230 0.9989105969275314
BX004987.1 TMEM253 0.9883933644826236
BX004987.1 MYO1H 0.9995143586239437
BX004987.1 LIX1 0.997298556858076
BX004987.1 UBTD2 0.9913520704876974
BX004987.1 PLA2G5 0.9950083338371346
BX004987.1 NUDT9 0.9827819870196505
BX004987.1 RASL12 0.9866246767157827
BX004987.1 PYROXD2 0.9966447514098987
BX004987.1 NKX3-2 0.9994736225712496
BX004987.1 NDUFAF5 0.9988252768687903
BX004987.1 MAN1A1 0.9768448217474333
BX004987.1 THEG 0.9975102400516124
BX004987.1 LRIG1 0.9923849982892017
BX004987.1 CCDC129 0.9994718767043375
BX004987.1 TMEM171 0.9937728846148153
BX004987.1 SYTL2 0.9848609830712003
BX004987.1 BRINP1 0.9951449132357574
BX004987.1 NBPF14 0.9835487276203692
BX004987.1 ZNF20 0.9988899105904151
BX004987.1 EIF6 0.9530505272083143
BX004987.1 CCZ1 0.9795700523187666
BX004987.1 FAM222B 0.9940206713734825
BX004987.1 CLLU1OS 0.9994739349429042
BX004987.1 LBHD1 0.9982446072378005
BX004987.1 RWDD1 0.9779615516356747
BX004987.1 YEATS4 0.9909849927635779
SNCG BX004987.1 0.9712438368215593
SNCG SNCG 1.0
SNCG OR4M2 0.9710184901713337
SNCG BRPF1 0.9729282288609263
SNCG KLHL38 0.9703062148286173
SNCG PIBF1 0.973465189063462
SNCG IL17D 0.9726761163816288
SNCG FOXL1 0.9712595065181218
SNCG ZNF583 0.9718319692388925
SNCG LRP11 0.9748682739460234
SNCG STOML1 0.9739155563719681
SNCG IGF2BP2 0.9721906014317425
SNCG CDK5R2 0.9719161423162375
SNCG C11orf96 0.9803078881698117
SNCG TMEM132E 0.9711370001348152
SNCG RPRD1A 0.9749766195524359
SNCG C2orf40 0.9758469342047639
SNCG CHIC1 0.9725629251253511
SNCG MYOF 0.9737558896068563
SNCG PLEKHA2 0.9739200936667766
SNCG RP11-315D16.2 0.9710477683252542
SNCG RP3-370M22.8 0.9710290089721287
SNCG CHAF1A 0.9722337242147239
SNCG IFNA10 0.971014998139211
SNCG FAM20B 0.9757935920557922
SNCG STRBP 0.9721911187491494
SNCG SYDE1 0.9733037527142444
SNCG GEMIN5 0.9727322850919254
SNCG DNAJC8 0.9728688600686376
SNCG RASA4B 0.9722584317126092
SNCG SETD7 0.9755624369944631
SNCG HAUS7 0.9741990553114206
SNCG DIO3 0.9716001454140535
SNCG RBMY1B 0.9710188382648326
SNCG RXRB 0.9720459818336695
SNCG CBY1 0.9764400248492828
SNCG DENND3 0.9730870498699643
SNCG FAM217A 0.9709989778745481
SNCG HNRNPUL1 0.9615730672687219
SNCG GOLGA3 0.9738616361488405
SNCG MGST1 0.8275858143306265
SNCG ZNF24 0.9752653989472067
SNCG HMGCS1 0.9667877040231516
SNCG TRIM65 0.9735639822478753
SNCG SREBF2 0.9750603898617813
SNCG F13A1 0.944110502188981
SNCG NXPH4 0.9713524106768888
SNCG RIOK3 0.972817102736938
SNCG ADAMTS12 0.9718830054481534
SNCG PEBP1 0.7830924867642333
SNCG GANC 0.9734111056452108
SNCG SF3B1 0.9149297193899028
SNCG RBM34 0.9739198567695608
SNCG VWA7 0.9712098305789636
SNCG PHOX2B 0.9714347077080675
SNCG RBM8A 0.962321341488266
SNCG CFHR4 0.9704097148545927
SNCG SPATA31A7 0.971018211081637
SNCG SRCIN1 0.9716186996676346
SNCG CRYBA4 0.9710282363098133
SNCG RTF1 0.9751559513200686
SNCG CRTAP 0.9666126306646657
SNCG ZBTB5 0.9727848352337028
SNCG SSU72P3 0.971014998139211
SNCG TMEM215 0.9710515921772942
SNCG FAM126B 0.9725789284630464
SNCG SLC35D2 0.9725968830761185
SNCG RAB35 0.9756856053064253
SNCG GNAQ 0.976046326251382
SNCG RBM12B 0.9736370846154759
SNCG ZBTB47 0.974392396669422
SNCG GABBR1 0.9722229146780087
SNCG PTH1R 0.9713606665263986
SNCG KCNJ16 0.9582375521391303
SNCG HIST4H4 0.9713768339605707
SNCG ERICH5 0.9714658887805324
SNCG CCDC152 0.9719370399735688
SNCG TM4SF5 0.9657738074847773
SNCG MXD1 0.9706334715559372
SNCG ZNF354B 0.9730370488176596
SNCG DNAH6 0.9712266611507929
SNCG ANKLE2 0.9749466528011724
SNCG OCLN 0.9714393180112906
SNCG PLA2G7 0.9724938556414909
SNCG ZNF623 0.971801926584224
SNCG PATE3 0.9680897747683042
SNCG AKAP1 0.9712659012282266
SNCG OR13C9 0.971014998139211
SNCG PRCP 0.96484078645779
SNCG OR6N2 0.971014873541887
SNCG PAIP1 0.9687459304184379
SNCG ST8SIA2 0.971095621938256
SNCG HIST2H2BF 0.9729356927526092
SNCG ZNF721 0.9744932703802027
SNCG RYR1 0.9478526179640357
SNCG PTGS2 0.9746773974803197
SNCG PDCD2 0.9754066024335966
SNCG PIGP 0.9747679840975565
SNCG IL1RN 0.8980793997243861
SNCG USPL1 0.9735676122959085
SNCG AGPAT5 0.9741521707587917
SNCG HSP90B1 0.7344668692001144
SNCG BRD2 0.9739394475418441
SNCG ZNF479 0.9710194314752217
SNCG ZNF511 0.9727154446533623
SNCG ZPR1 0.9742466070004794
SNCG TUBGCP4 0.9722836339751499
SNCG STK32A 0.9720536394319363
SNCG TUNAR 0.971167331301048
SNCG SHISA4 0.9724556726818203
SNCG RRAS2 0.9745396517985304
SNCG ZNF141 0.9729025790837355
SNCG DIDO1 0.9749894437734703
SNCG DNAJB7 0.9710429451567211
SNCG KDM8 0.971681916590114
SNCG PAK3 0.9723935802961717
SNCG RNF7 0.973612942370337
SNCG A4GNT 0.9709855946350475
SNCG CTB-60B18.10 0.9710191575258594
SNCG TP53I11 0.9760762394731304
SNCG F2RL3 0.9715332839457482
SNCG C17orf74 0.9709636640809086
SNCG PGP 0.9726192954811052
SNCG C16orf82 0.9631933813876341
SNCG CNN3 0.9407724282825028
SNCG CCDC186 0.9733218908334108
SNCG TDP1 0.9728367849030842
SNCG OR7C2 0.971014998139211
SNCG SURF4 0.9745821568259782
SNCG CLCN5 0.9714507790721998
SNCG PEX11G 0.971827005459684
SNCG CCL7 0.9710813146145096
SNCG AK1 0.9132652860348996
SNCG COA7 0.9726966129654288
SNCG DENND6A 0.9738345888068684
SNCG C16orf89 0.9598500818964754
SNCG BPIFA3 0.9708024253652452
SNCG B4GAT1 0.9753799902326046
SNCG FSCN2 0.9710851336128158
SNCG GSTA1 0.7757487010342629
SNCG LCN6 0.8528350194251024
SNCG BTG3 0.9725601284648688
SNCG INHA 0.9721372877705325
SNCG TJP2 0.9743169688493456
SNCG C1orf159 0.9718084856214478
SNCG MBTD1 0.9726991841831489
SNCG FOXD4L1 0.9710237944163554
SNCG LDOC1 0.9762958772326793
SNCG CENPL 0.9715885295522968
SNCG POF1B 0.969845676048431
SNCG LAMP2 0.9533768514446067
SNCG ALKBH7 0.9689113051273056
SNCG KDM6A 0.9736788011397652
SNCG VIPAS39 0.9740279451743593
SNCG USP17L28 0.971014998139211
SNCG USP17L25 0.971014998139211
SNCG BMP3 0.9719281319014447
SNCG FAM19A4 0.9718015116673993
SNCG BARHL1 0.971014998139211
SNCG RFXAP 0.9723932375725087
SNCG RNF170 0.973873051699255
SNCG ADAM21 0.9710299701928129
SNCG RAB33A 0.9717955278062103
SNCG ZCCHC7 0.9734830886789385
SNCG OR10T2 0.971014998139211
SNCG DNAJC1 0.9744222975092351
SNCG GRIP2 0.9713753157577348
SNCG SCO2 0.9712560589295979
SNCG FGB 0.22644825848136507
SNCG RPS19BP1 0.9771258812488759
SNCG TSPAN15 0.9754655245988049
SNCG ACOX3 0.9733644706894963
SNCG PIK3R3 0.9738177928812959
SNCG ZNF230 0.9717196901973156
SNCG TMEM253 0.9695345092775984
SNCG MYO1H 0.9710228282504796
SNCG LIX1 0.9716833068282911
SNCG UBTD2 0.9738842996660211
SNCG PLA2G5 0.972435108380816
SNCG NUDT9 0.9751650605436459
SNCG RASL12 0.9753413252537232
SNCG PYROXD2 0.9730133792136114
SNCG NKX3-2 0.9710823508550004
SNCG NDUFAF5 0.9717010032831876
SNCG MAN1A1 0.9767081667125543
SNCG THEG 0.9710080204842139
SNCG LRIG1 0.9735892358065614
SNCG CCDC129 0.9710700546018278
SNCG TMEM171 0.9711078020085298
SNCG SYTL2 0.9724838778294943
SNCG BRINP1 0.9722266123170857
SNCG NBPF14 0.9745780707799662
SNCG ZNF20 0.971592005932252
SNCG EIF6 0.9608675117778056
SNCG CCZ1 0.9764776954034763
SNCG FAM222B 0.9729635552528543
SNCG CLLU1OS 0.9710602211547104
SNCG LBHD1 0.9720136766436749
SNCG RWDD1 0.9767155450575872
SNCG YEATS4 0.9735332636590582
OR4M2 BX004987.1 0.9994867240380192
OR4M2 SNCG 0.9696145722539168
OR4M2 OR4M2 1.0
OR4M2 BRPF1 0.9951973867922949
OR4M2 KLHL38 0.9920464528780212
OR4M2 PIBF1 0.9940131783195882
OR4M2 IL17D 0.9907750559666264
OR4M2 FOXL1 0.9991079221729149
OR4M2 ZNF583 0.9981818906889637
OR4M2 LRP11 0.9871800390512785
OR4M2 STOML1 0.9944548833947113
OR4M2 IGF2BP2 0.9955895400965677
OR4M2 CDK5R2 0.9957659919674023
OR4M2 C11orf96 0.9755492076266737
OR4M2 TMEM132E 0.9995072034107053
OR4M2 RPRD1A 0.9807022576582081
OR4M2 C2orf40 0.9824660870656134
OR4M2 CHIC1 0.9970215296280328
OR4M2 MYOF 0.9780360808335443
OR4M2 PLEKHA2 0.9852144557629852
OR4M2 RP11-315D16.2 0.9998732081925119
OR4M2 RP3-370M22.8 0.9998564599891081
OR4M2 CHAF1A 0.9960344271886943
OR4M2 IFNA10 0.9999024578886403
OR4M2 FAM20B 0.9898263708458432
OR4M2 STRBP 0.9882588556378814
OR4M2 SYDE1 0.9955759332187808
OR4M2 GEMIN5 0.9965173231480438
OR4M2 DNAJC8 0.9691577426397489
OR4M2 RASA4B 0.9959584204449147
OR4M2 SETD7 0.9855418258550537
OR4M2 HAUS7 0.9912478258790143
OR4M2 DIO3 0.9967708526412566
OR4M2 RBMY1B 0.999829698181476
OR4M2 RXRB 0.9976664008058612
OR4M2 CBY1 0.9812897041820227
OR4M2 DENND3 0.9903402329559469
OR4M2 FAM217A 0.9982492008487438
OR4M2 HNRNPUL1 0.9526971007337269
OR4M2 GOLGA3 0.993875897035898
OR4M2 MGST1 0.8038447878553294
OR4M2 ZNF24 0.9851388472733228
OR4M2 HMGCS1 0.9683816200733216
OR4M2 TRIM65 0.9938951008272674
OR4M2 SREBF2 0.9770342439678583
OR4M2 F13A1 0.9370953601781354
OR4M2 NXPH4 0.9986189774009764
OR4M2 RIOK3 0.9864666685571444
OR4M2 ADAMTS12 0.9983469958620981
OR4M2 PEBP1 0.7581542768735465
OR4M2 GANC 0.9933700059338704
OR4M2 SF3B1 0.8999674254268796
OR4M2 RBM34 0.9920390642844664
OR4M2 VWA7 0.9992151354905853
OR4M2 PHOX2B 0.9991462206741792
OR4M2 RBM8A 0.9537693516777158
OR4M2 CFHR4 0.9936568242426186
OR4M2 SPATA31A7 0.9998863050267318
OR4M2 SRCIN1 0.9981217127318913
OR4M2 CRYBA4 0.9998467326444798
OR4M2 RTF1 0.9846071147853303
OR4M2 CRTAP 0.9552253636429089
OR4M2 ZBTB5 0.9955508274292519
OR4M2 SSU72P3 0.9999024578886403
OR4M2 TMEM215 0.9995107446699596
OR4M2 FAM126B 0.9964710091333976
OR4M2 SLC35D2 0.9860026958862801
OR4M2 RAB35 0.988881373648925
OR4M2 GNAQ 0.9849173229346098
OR4M2 RBM12B 0.9923803266757989
OR4M2 ZBTB47 0.9912792318595075
OR4M2 GABBR1 0.9974532934044802
OR4M2 PTH1R 0.9863758087639968
OR4M2 KCNJ16 0.9660773031900145
OR4M2 HIST4H4 0.9990386729582564
OR4M2 ERICH5 0.9980103091114235
OR4M2 CCDC152 0.9979113135302432
OR4M2 TM4SF5 0.9797465529628088
OR4M2 MXD1 0.9849336025415224
OR4M2 ZNF354B 0.9955823229343169
OR4M2 DNAH6 0.9991501107005899
OR4M2 ANKLE2 0.9863858133009173
OR4M2 OCLN 0.9909339234486187
OR4M2 PLA2G7 0.9932555796123912
OR4M2 ZNF623 0.9983620294661439
OR4M2 PATE3 0.9846084086034184
OR4M2 AKAP1 0.978288932052477
OR4M2 OR13C9 0.9999024578886403
OR4M2 PRCP 0.9559521076272824
OR4M2 OR6N2 0.999867885961279
OR4M2 PAIP1 0.9626351392556991
OR4M2 ST8SIA2 0.9996962608234953
OR4M2 HIST2H2BF 0.9960292184112949
OR4M2 ZNF721 0.9910185025743476
OR4M2 RYR1 0.9535558141053274
OR4M2 PTGS2 0.9799330861384684
OR4M2 PDCD2 0.9818295766515386
OR4M2 PIGP 0.9814263783875427
OR4M2 IL1RN 0.8943139388563394
OR4M2 USPL1 0.9932277437893253
OR4M2 AGPAT5 0.9919173157916101
OR4M2 HSP90B1 0.7108578228413907
OR4M2 BRD2 0.9794514661369093
OR4M2 ZNF479 0.9997649478670104
OR4M2 ZNF511 0.9966063929110089
OR4M2 ZPR1 0.9915710622072349
OR4M2 TUBGCP4 0.9971954369043546
OR4M2 STK32A 0.9979636636681897
OR4M2 TUNAR 0.999577610849267
OR4M2 SHISA4 0.9910668583068095
OR4M2 RRAS2 0.9862946086001659
OR4M2 ZNF141 0.9960830330458845
OR4M2 DIDO1 0.9853493177457369
OR4M2 DNAJB7 0.999209719982042
OR4M2 KDM8 0.997169133889265
OR4M2 PAK3 0.9965290336545728
OR4M2 RNF7 0.9703510520628572
OR4M2 A4GNT 0.9979843430945317
OR4M2 CTB-60B18.10 0.9998583003217709
OR4M2 TP53I11 0.9859343570994321
OR4M2 F2RL3 0.9988206706520012
OR4M2 C17orf74 0.9976022586095089
OR4M2 PGP 0.9956909206927446
OR4M2 C16orf82 0.9757149051804737
OR4M2 CNN3 0.9251040276482625
OR4M2 CCDC186 0.9926138455558242
OR4M2 TDP1 0.9941744943175923
OR4M2 OR7C2 0.9999024578886403
OR4M2 SURF4 0.9760891028857459
OR4M2 CLCN5 0.994606304745503
OR4M2 PEX11G 0.9980488718944603
OR4M2 CCL7 0.9987183642873054
OR4M2 AK1 0.9032907015347308
OR4M2 COA7 0.996499704310975
OR4M2 DENND6A 0.9934178922598135
OR4M2 C16orf89 0.9669261169700876
OR4M2 BPIFA3 0.9957715670273023
OR4M2 B4GAT1 0.982055971876605
OR4M2 FSCN2 0.9995354418457123
OR4M2 GSTA1 0.7589777678044309
OR4M2 LCN6 0.8475758683855619
OR4M2 BTG3 0.9791126467981635
OR4M2 INHA 0.9899460428783556
OR4M2 TJP2 0.9826053122455105
OR4M2 C1orf159 0.9979042569780018
OR4M2 MBTD1 0.9942256649587974
OR4M2 FOXD4L1 0.9999415869581519
OR4M2 LDOC1 0.9894044467869679
OR4M2 CENPL 0.9979793035786316
OR4M2 POF1B 0.9854731098404654
OR4M2 LAMP2 0.9430722010252036
OR4M2 ALKBH7 0.9735450202200112
OR4M2 KDM6A 0.9904343027499987
OR4M2 VIPAS39 0.9925647878756078
OR4M2 USP17L28 0.9999024578886403
OR4M2 USP17L25 0.9999024578886403
OR4M2 BMP3 0.9978031695635939
OR4M2 FAM19A4 0.9984810017045935
OR4M2 BARHL1 0.9999024578886403
OR4M2 RFXAP 0.9968314988708986
OR4M2 RNF170 0.9921339263206876
OR4M2 ADAM21 0.9988408455255894
OR4M2 RAB33A 0.9971692034274836
OR4M2 ZCCHC7 0.9933071952975621
OR4M2 OR10T2 0.9999024578886403
OR4M2 DNAJC1 0.9881977881398991
OR4M2 GRIP2 0.9985094765909045
OR4M2 SCO2 0.999373799449293
OR4M2 FGB 0.18946939378080363
OR4M2 RPS19BP1 0.9824520833945565
OR4M2 TSPAN15 0.9846679780639971
OR4M2 ACOX3 0.994902845754188
OR4M2 PIK3R3 0.9928558281734835
OR4M2 ZNF230 0.998535254729257
OR4M2 TMEM253 0.9883167710082946
OR4M2 MYO1H 0.999948768373215
OR4M2 LIX1 0.9972621140870802
OR4M2 UBTD2 0.9909683204410586
OR4M2 PLA2G5 0.9948285422016236
OR4M2 NUDT9 0.98240352094621
OR4M2 RASL12 0.9863725798766528
OR4M2 PYROXD2 0.9962850446392242
OR4M2 NKX3-2 0.9996746690851057
OR4M2 NDUFAF5 0.9985500680260705
OR4M2 MAN1A1 0.9765024047971458
OR4M2 THEG 0.9973544680417452
OR4M2 LRIG1 0.9921264848095172
OR4M2 CCDC129 0.9996244858050637
OR4M2 TMEM171 0.9935743254175391
OR4M2 SYTL2 0.984626870681037
OR4M2 BRINP1 0.995087644305483
OR4M2 NBPF14 0.9831562537788096
OR4M2 ZNF20 0.9985286396304512
OR4M2 EIF6 0.9527102424923994
OR4M2 CCZ1 0.9791650604424521
OR4M2 FAM222B 0.9936287235817873
OR4M2 CLLU1OS 0.9998300839165547
OR4M2 LBHD1 0.9978787693564396
OR4M2 RWDD1 0.9775738769136264
OR4M2 YEATS4 0.9905961491635917
BRPF1 BX004987.1 0.9955747911607655
BRPF1 SNCG 0.9713885031232989
BRPF1 OR4M2 0.9951587537576025
BRPF1 BRPF1 1.0
BRPF1 KLHL38 0.9909926368973261
BRPF1 PIBF1 0.9976288547295219
BRPF1 IL17D 0.9911990402580106
BRPF1 FOXL1 0.995468449178971
BRPF1 ZNF583 0.9967341610219511
BRPF1 LRP11 0.9902818983273587
BRPF1 STOML1 0.9966114462859429
BRPF1 IGF2BP2 0.9967641475677291
BRPF1 CDK5R2 0.9942189045456686
BRPF1 C11orf96 0.9780237685058829
BRPF1 TMEM132E 0.9953003059152431
BRPF1 RPRD1A 0.9840146973888811
BRPF1 C2orf40 0.9847044346202651
BRPF1 CHIC1 0.996974771883414
BRPF1 MYOF 0.9810208139022129
BRPF1 PLEKHA2 0.9887036321910203
BRPF1 RP11-315D16.2 0.9951547682091662
BRPF1 RP3-370M22.8 0.9951704885248063
BRPF1 CHAF1A 0.998131755933945
BRPF1 IFNA10 0.9951149277767476
BRPF1 FAM20B 0.9935342426037941
BRPF1 STRBP 0.9919239233506671
BRPF1 SYDE1 0.9966530332240051
BRPF1 GEMIN5 0.9978492845709467
BRPF1 DNAJC8 0.9732392883958589
BRPF1 RASA4B 0.9953127079655705
BRPF1 SETD7 0.9890283570602358
BRPF1 HAUS7 0.9941965897087444
BRPF1 DIO3 0.9953418603727944
BRPF1 RBMY1B 0.9952272477461895
BRPF1 RXRB 0.9963487015644917
BRPF1 CBY1 0.9847949406516817
BRPF1 DENND3 0.9934360823376663
BRPF1 FAM217A 0.9956151755666349
BRPF1 HNRNPUL1 0.9569418526248766
BRPF1 GOLGA3 0.9975101770210381
BRPF1 MGST1 0.8040320054387236
BRPF1 ZNF24 0.9892905831517423
BRPF1 HMGCS1 0.9710084187788597
BRPF1 TRIM65 0.9971267670635579
BRPF1 SREBF2 0.9807754251639244
BRPF1 F13A1 0.938557743480405
BRPF1 NXPH4 0.9955309434460994
BRPF1 RIOK3 0.9903173525738677
BRPF1 ADAMTS12 0.9960442022412805
BRPF1 PEBP1 0.7591429050501466
BRPF1 GANC 0.9971002716808836
BRPF1 SF3B1 0.903627297479968
BRPF1 RBM34 0.9963706167970265
BRPF1 VWA7 0.9953169133505988
BRPF1 PHOX2B 0.9951767674964449
BRPF1 RBM8A 0.9579356580104227
BRPF1 CFHR4 0.9920976888767216
BRPF1 SPATA31A7 0.9952044676129526
BRPF1 SRCIN1 0.9954285733180334
BRPF1 CRYBA4 0.995161743350832
BRPF1 RTF1 0.9890318672066012
BRPF1 CRTAP 0.9586207472683878
BRPF1 ZBTB5 0.9984682166440662
BRPF1 SSU72P3 0.9951149277767476
BRPF1 TMEM215 0.9953687698099009
BRPF1 FAM126B 0.9978674510767923
BRPF1 SLC35D2 0.9887669754784918
BRPF1 RAB35 0.9928089403058628
BRPF1 GNAQ 0.9886236412915723
BRPF1 RBM12B 0.9964805064069032
BRPF1 ZBTB47 0.9934671022737064
BRPF1 GABBR1 0.9961465409646254
BRPF1 PTH1R 0.9866618698897878
BRPF1 KCNJ16 0.967261742690741
BRPF1 HIST4H4 0.9958444673843498
BRPF1 ERICH5 0.9956892011783389
